Items,mse_3_5_15_128_9_47
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_47//mse//MasterProject
dataset_no,mse_3_5_15_128_9_47
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=15.numTimeSteps128.version9.47.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.66891
loss,0.53231
val_loss,0.53231
val_customMetricfn,0.7232
pred_accuracy,0.72318
training_time (ms),72.54697
rerun_acc_0,0.70874
rerun_acc_1,0.67766
rerun_acc_2,0.67626
default_acc_0,0.7978
default_acc_1,0.7966
default_acc_2,0.7712
delta,-0.10098
isbetter,same
