Items,mse_3_5_30_128_9_33
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_33//mse//MasterProject
dataset_no,mse_3_5_30_128_9_33
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=30.numTimeSteps128.version9.33.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.62722
loss,0.62559
val_loss,0.62559
val_customMetricfn,0.6339
pred_accuracy,0.63389
training_time (ms),69.35648
rerun_acc_0,0.63005
rerun_acc_1,0.64013
rerun_acc_2,0.63877
default_acc_0,0.62652
default_acc_1,0.62684
default_acc_2,0.62924
delta,0.008783
isbetter,same
