Items,mse_3_5_7_128_9_42
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_42//mse//MasterProject
dataset_no,mse_3_5_7_128_9_42
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.42.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.79731
loss,0.33744
val_loss,0.33744
val_customMetricfn,0.79635
pred_accuracy,0.79632
training_time (ms),71.89821
rerun_acc_0,0.79824
rerun_acc_1,0.7984
rerun_acc_2,0.79608
default_acc_0,0.79856
default_acc_1,0.80008
default_acc_2,0.79972
delta,-0.00188
isbetter,same
