Items,mse_3_5_15_128_9_38
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_38//mse//MasterProject
dataset_no,mse_3_5_15_128_9_38
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=15.numTimeSteps128.version9.38.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.58488
loss,0.74492
val_loss,0.74492
val_customMetricfn,0.58236
pred_accuracy,0.58236
training_time (ms),73.17453
rerun_acc_0,0.58484
rerun_acc_1,0.5934
rerun_acc_2,0.62436
default_acc_0,0.5906
default_acc_1,0.58528
default_acc_2,0.58748
delta,0.01308
isbetter,better
