Items,mse_3_5_7_128_9_20
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_20//mse//MasterProject
dataset_no,mse_3_5_7_128_9_20
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.20.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.73785
loss,0.47396
val_loss,0.47396
val_customMetricfn,0.74097
pred_accuracy,0.74095
training_time (ms),70.51726
rerun_acc_0,0.73631
rerun_acc_1,0.74503
rerun_acc_2,0.74643
default_acc_0,0.71912
default_acc_1,0.72428
default_acc_2,0.72816
delta,0.018737
isbetter,same
