Items,mse_3_5_15_128_9_5
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_5//mse//MasterProject
dataset_no,mse_3_5_15_128_9_5
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=15.numTimeSteps128.version9.5.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.59557
loss,0.73142
val_loss,0.73142
val_customMetricfn,0.60581
pred_accuracy,0.6058
training_time (ms),70.12843
rerun_acc_0,0.60532
rerun_acc_1,0.61448
rerun_acc_2,0.62553
