Items,mse_3_5_30_128_9_45
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_45//mse//MasterProject
dataset_no,mse_3_5_30_128_9_45
objectives,"val_loss, min"
af_LSTM,selu
raf_LSTM,sigmoid
af_dense,sigmoid
optimizer,adam
learning_rate,0.001
thresholds_BA,
tuner/epochs,8
tuned_score,0.81006
loss,0.80999
validation_accuracy_0,0.80999
validation_accuracy_1,0.80999
prediction_accuracy,0.50338
training_time (ms),69.71159
val_acc_0,0.80998
val_acc_1,1.39913
val_acc_2,1.39913
pred_acc_0,0.50342
pred_acc_1,0.50342
pred_acc_2,0.50342
compare_0,0.49808
compare_1,0.50444
compare_2,0.50024
