Items,mse_3_5_15_128_9_9
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_9//mse//MasterProject
dataset_no,mse_3_5_15_128_9_9
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
thresholds_BA,
tuner/epochs,8
tuned_score,0.59535
loss,0.60937
validation_accuracy_0,0.60937
validation_accuracy_1,0.60937
prediction_accuracy,0.65301
training_time (ms),68.83188
val_acc_0,0.59232
val_acc_1,0.59397
val_acc_2,0.57999
pred_acc_0,0.65857
pred_acc_1,0.66289
pred_acc_2,0.66713
compare_0,0.65112
compare_1,0.65876
compare_2,0.6598
