Items,mse_3_5_15_128_9_11
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_11//mse//MasterProject
dataset_no,mse_3_5_15_128_9_11
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
thresholds_BA,
tuner/epochs,8
tuned_score,0.74406
loss,0.7472
validation_accuracy_0,0.7472
validation_accuracy_1,0.7472
prediction_accuracy,0.59668
training_time (ms),68.89499
val_acc_0,
val_acc_1,
val_acc_2,
pred_acc_0,0.54951
pred_acc_1,0.54951
pred_acc_2,0.54951
compare_0,0.60548
compare_1,0.60548
compare_2,0.6126
