Items,mse_3_5_30_128_9_39
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_39//mse//MasterProject
dataset_no,mse_3_5_30_128_9_39
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
thresholds_BA,
tuner/epochs,3
tuned_score,0.72854
loss,0.74682
validation_accuracy_0,0.74682
validation_accuracy_1,0.74682
prediction_accuracy,0.56223
training_time (ms),69.4422
val_acc_0,0.75019
val_acc_1,0.74383
val_acc_2,0.75111
pred_acc_0,0.56115
pred_acc_1,0.57087
pred_acc_2,0.56375
compare_0,0.582
compare_1,0.58292
compare_2,0.58248
