Items,mse_3_5_30_128_9_4
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_4//mse//MasterProject
dataset_no,mse_3_5_30_128_9_4
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
thresholds_BA,
tuner/epochs,8
tuned_score,0.78214
loss,0.78379
validation_accuracy_0,0.78379
validation_accuracy_1,0.78379
prediction_accuracy,0.54655
training_time (ms),69.73922
val_acc_0,1.75116
val_acc_1,1.75116
val_acc_2,1.75116
pred_acc_0,0.51634
pred_acc_1,0.51634
pred_acc_2,0.51634
compare_0,0.57636
compare_1,0.5682
compare_2,0.57452
