Items,mse_3_5_7_128_9_42
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_42//mse//MasterProject
dataset_no,mse_3_5_7_128_9_42
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
thresholds_BA,
tuner/epochs,3
tuned_score,0.35031
loss,0.35088
validation_accuracy_0,0.35088
validation_accuracy_1,0.35088
prediction_accuracy,0.79552
training_time (ms),68.61423
val_acc_0,0.38178
val_acc_1,0.3264
val_acc_2,0.33268
pred_acc_0,0.78244
pred_acc_1,0.79956
pred_acc_2,0.79908
compare_0,0.79856
compare_1,0.80008
compare_2,0.79972
