Items,mse_3_5_7_128_9_11
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_11//mse//MasterProject
dataset_no,mse_3_5_7_128_9_11
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
thresholds_BA,
tuner/epochs,8
tuned_score,0.40639
loss,0.41717
validation_accuracy_0,0.41717
validation_accuracy_1,0.41717
prediction_accuracy,0.788
training_time (ms),68.90856
val_acc_0,1.819
val_acc_1,1.819
val_acc_2,1.819
pred_acc_0,0.4975
pred_acc_1,0.4975
pred_acc_2,0.4975
compare_0,0.79288
compare_1,0.79768
compare_2,0.79488
