Items,mse_3_5_7_128_9_49
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_49//mse//MasterProject
dataset_no,mse_3_5_7_128_9_49
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
thresholds_BA,
tuner/epochs,3
tuned_score,0.53935
loss,0.57126
validation_accuracy_0,0.57126
validation_accuracy_1,0.57126
prediction_accuracy,0.66841
training_time (ms),69.18537
val_acc_0,0.51723
val_acc_1,1.64575
val_acc_2,1.81454
pred_acc_0,0.7031
pred_acc_1,0.53639
pred_acc_2,0.49874
compare_0,0.68176
compare_1,0.6816
compare_2,0.74728
