Items,mse_3_5_7_128_9_48
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_48//mse//MasterProject
dataset_no,mse_3_5_7_128_9_48
objectives,"val_loss, min"
af_LSTM,softsign
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.001
thresholds_BA,
tuner/epochs,3
tuned_score,0.47662
loss,0.46442
validation_accuracy_0,0.46442
validation_accuracy_1,0.46442
prediction_accuracy,0.75959
training_time (ms),73.13288
val_acc_0,0.39822
val_acc_1,0.37784
val_acc_2,0.35159
pred_acc_0,0.77724
pred_acc_1,0.80176
pred_acc_2,0.83049
compare_0,0.77336
compare_1,0.78036
compare_2,0.77552
