Items,mse_3_5_15_128_9_29
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_29//mse//MasterProject
dataset_no,mse_3_5_15_128_9_29
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
thresholds_BA,
tuner/epochs,8
tuned_score,0.75024
loss,0.76198
validation_accuracy_0,0.76198
validation_accuracy_1,0.76198
prediction_accuracy,0.621
training_time (ms),68.76954
val_acc_0,
val_acc_1,
val_acc_2,
pred_acc_0,0.45385
pred_acc_1,0.45385
pred_acc_2,0.45385
compare_0,0.61548
compare_1,0.62864
compare_2,0.63052
