Items,mse_3_5_15_128_9_21
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_21//mse//MasterProject
dataset_no,mse_3_5_15_128_9_21
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=15.numTimeSteps128.version9.21.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.8193
loss,0.35084
val_loss,0.35084
val_customMetricfn,0.8303
pred_accuracy,0.83029
training_time (ms),72.3351
rerun_acc_0,0.81848
rerun_acc_1,0.83717
rerun_acc_2,0.88514
