Items,mse_3_5_7_128_9_26
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_26//mse//MasterProject
dataset_no,mse_3_5_7_128_9_26
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.26.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.68808
loss,0.62743
val_loss,0.62743
val_customMetricfn,0.68667
pred_accuracy,0.68666
training_time (ms),72.1664
rerun_acc_0,0.68714
rerun_acc_1,0.68386
rerun_acc_2,0.69102
