Items,mse_3_5_7_128_9_53
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_53//mse//MasterProject
dataset_no,mse_3_5_7_128_9_53
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.53.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.64578
loss,0.70871
val_loss,0.70871
val_customMetricfn,0.6493
pred_accuracy,0.64929
training_time (ms),70.6876
rerun_acc_0,0.64073
rerun_acc_1,0.64841
rerun_acc_2,0.66501
