Items,mse_3_5_15_128_9_17
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_17//mse//MasterProject
dataset_no,mse_3_5_15_128_9_17
objectives,"val_loss, min"
af_LSTM,softsign
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.001
lm_LSTM,mse
tuner/epochs,8
tuner/trial_id,2fcaf1c6e602b2b1fb40771ee7877737
tuned_score,0.79122
loss,0.79092
validation_accuracy_0,0.79092
validation_accuracy_1,0.79092
prediction_accuracy,0.55991
training_time (ms),74.15265
val_acc_0,0.7757
pred_acc_0,0.56191
val_acc_1,0.77377
pred_acc_1,0.56075
val_acc_2,0.77446
pred_acc_2,0.56019
