Items,mse_3_5_7_128_9_36
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_36//mse//MasterProject
dataset_no,mse_3_5_7_128_9_36
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
lm_LSTM,mse
tuner/epochs,3
tuned_score,0.33483
loss,0.36822
validation_accuracy_0,0.36822
validation_accuracy_1,0.36822
prediction_accuracy,0.81476
training_time (ms),69.63631
val_acc_0,0.30777
pred_acc_0,0.84309
val_acc_1,0.29643
pred_acc_1,0.85521
val_acc_2,0.29794
pred_acc_2,0.85525
