Items,mse_3_5_30_128_9_29
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_29//mse//MasterProject
dataset_no,mse_3_5_30_128_9_29
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=30.numTimeSteps128.version9.29.csv
objectives,"val_customMetricfn, max"
af_LSTM,selu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,1.0
loss,0.23574
val_loss,0.23574
val_customMetricfn,0.9998
pred_accuracy,0.9998
training_time (ms),70.07405
rerun_acc_0,0.5894
rerun_acc_1,0.60292
rerun_acc_2,0.61332
