Items,mse_3_5_7_128_9_34
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_34//mse//MasterProject
dataset_no,mse_3_5_7_128_9_34
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.34.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.61869
loss,0.71544
val_loss,0.71544
val_customMetricfn,0.60965
pred_accuracy,0.60964
training_time (ms),70.60171
rerun_acc_0,0.61368
rerun_acc_1,0.66073
rerun_acc_2,0.6923
default_acc_0,0.59792
default_acc_1,0.62472
default_acc_2,0.59684
delta,0.049077
isbetter,better
