Items,mse_3_5_7_128_9_17
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_17//mse//MasterProject
dataset_no,mse_3_5_7_128_9_17
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.17.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.80303
loss,0.3257
val_loss,0.3257
val_customMetricfn,0.80263
pred_accuracy,0.8026
training_time (ms),70.90182
rerun_acc_0,0.80556
rerun_acc_1,0.804
rerun_acc_2,0.80336
default_acc_0,0.80072
default_acc_1,0.79668
default_acc_2,0.79852
delta,0.005667
isbetter,same
