Items,mse_3_5_15_128_9_44
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_44//mse//MasterProject
dataset_no,mse_3_5_15_128_9_44
objectives,"val_loss, min"
af_LSTM,softsign
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.001
lm_LSTM,mse
tuner/epochs,8
tuner/trial_id,40f8bc318c14b73c5bf7333af6d2a71c
tuned_score,0.7456
loss,0.74629
validation_accuracy_0,0.74629
validation_accuracy_1,0.74629
prediction_accuracy,0.59768
training_time (ms),73.11398
val_acc_0,0.71694
pred_acc_0,0.61832
val_acc_1,0.70901
pred_acc_1,0.62056
val_acc_2,0.70926
pred_acc_2,0.62152
