Items,mse_3_5_30_128_9_41
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_41//mse//MasterProject
dataset_no,mse_3_5_30_128_9_41
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
lm_LSTM,mse
tuner/epochs,3
tuned_score,0.76555
loss,0.76818
validation_accuracy_0,0.76818
validation_accuracy_1,0.76818
prediction_accuracy,0.5752
training_time (ms),70.71155
val_acc_0,0.73998
pred_acc_0,0.5926
val_acc_1,0.73874
pred_acc_1,0.60224
val_acc_2,0.73573
pred_acc_2,0.60236
