Items,mse_3_5_30_128_9_0
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_0//mse//MasterProject
dataset_no,mse_3_5_30_128_9_0
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
lm_LSTM,mse
tuner/epochs,8
tuner/trial_id,1cb3b3e63295d6415d9984742b2909e3
tuned_score,0.74596
loss,0.74621
validation_accuracy_0,0.74621
validation_accuracy_1,0.74621
prediction_accuracy,0.55315
training_time (ms),69.40687
val_acc_0,0.72997
pred_acc_0,0.55263
val_acc_1,0.73542
pred_acc_1,0.55143
val_acc_2,0.73337
pred_acc_2,0.54899
