Items,mse_3_5_7_128_9_4
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_4//mse//MasterProject
dataset_no,mse_3_5_7_128_9_4
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
lm_LSTM,mse
tuner/epochs,8
tuner/trial_id,d729997a3b7b3e6d202f503c4388c956
tuned_score,0.37592
loss,0.32255
validation_accuracy_0,0.32255
validation_accuracy_1,0.32255
prediction_accuracy,0.85085
training_time (ms),69.21071
val_acc_0,1.82145
pred_acc_0,0.49682
val_acc_1,1.82145
pred_acc_1,0.49682
val_acc_2,1.82145
pred_acc_2,0.49682
