Items,mse_3_5_30_128_9_25
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_25//mse//MasterProject
dataset_no,mse_3_5_30_128_9_25
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=30.numTimeSteps128.version9.25.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.66027
loss,0.62518
val_loss,0.62518
val_customMetricfn,0.66051
pred_accuracy,0.66049
training_time (ms),69.42547
rerun_acc_0,0.66057
rerun_acc_1,0.6885
rerun_acc_2,0.7023
