Items,mse_3_5_7_128_9_29
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_29//mse//MasterProject
dataset_no,mse_3_5_7_128_9_29
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.29.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.68103
loss,0.52689
val_loss,0.52689
val_customMetricfn,0.71912
pred_accuracy,0.7191
training_time (ms),70.09469
rerun_acc_0,0.72498
rerun_acc_1,0.8174
rerun_acc_2,0.82965
