Items,mse_3_5_15_128_9_56
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_56//mse//MasterProject
dataset_no,mse_3_5_15_128_9_56
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=15.numTimeSteps128.version9.56.csv
objectives,"val_customMetricfn, max"
af_LSTM,selu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,1.0
loss,0.24393
val_loss,0.24393
val_customMetricfn,1.0
pred_accuracy,1.0
training_time (ms),69.62451
rerun_acc_0,0.61456
rerun_acc_1,0.63169
rerun_acc_2,0.64049
default_acc_0,0.66772
default_acc_1,0.67888
default_acc_2,0.67592
delta,-0.04526
isbetter,worse
