Items,mse_3_5_30_128_9_26
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_26//mse//MasterProject
dataset_no,mse_3_5_30_128_9_26
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=30.numTimeSteps128.version9.26.csv
objectives,"val_customMetricfn, max"
af_LSTM,selu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,1.0
loss,0.25311
val_loss,0.25311
val_customMetricfn,1.0
pred_accuracy,1.0
training_time (ms),71.86503
rerun_acc_0,0.49982
rerun_acc_1,0.50162
rerun_acc_2,0.5011
default_acc_0,0.50068
default_acc_1,0.49652
default_acc_2,0.50376
delta,0.000527
isbetter,same
