Items,mse_3_5_15_128_9_43
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_43//mse//MasterProject
dataset_no,mse_3_5_15_128_9_43
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=15.numTimeSteps128.version9.43.csv
objectives,"val_customMetricfn, max"
af_LSTM,selu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,1.0
loss,0.23873
val_loss,0.23873
val_customMetricfn,1.0
pred_accuracy,1.0
training_time (ms),71.06199
rerun_acc_0,0.61352
rerun_acc_1,0.63189
rerun_acc_2,0.64201
default_acc_0,0.71328
default_acc_1,0.72976
default_acc_2,0.7228
delta,-0.092807
isbetter,worse
