Items,mse_3_5_15_128_9_44
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_44//mse//MasterProject
dataset_no,mse_3_5_15_128_9_44
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=15.numTimeSteps128.version9.44.csv
objectives,"val_customMetricfn, max"
af_LSTM,selu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,1.0
loss,0.23774
val_loss,0.23774
val_customMetricfn,0.99992
pred_accuracy,0.99992
training_time (ms),71.48796
rerun_acc_0,0.57684
rerun_acc_1,0.58252
rerun_acc_2,0.58764
default_acc_0,0.61776
default_acc_1,0.61904
default_acc_2,0.61952
delta,-0.03644
isbetter,worse
