Items,mse_3_5_15_128_9_40
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_40//mse//MasterProject
dataset_no,mse_3_5_15_128_9_40
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=15.numTimeSteps128.version9.40.csv
objectives,"val_customMetricfn, max"
af_LSTM,sigmoid
raf_LSTM,sigmoid
af_dense,tanh
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,1.0
loss,0.22948
val_loss,0.22948
val_customMetricfn,1.0
pred_accuracy,1.0
training_time (ms),69.26533
rerun_acc_0,0.61732
rerun_acc_1,0.64321
rerun_acc_2,0.64377
default_acc_0,0.80148
default_acc_1,0.798
default_acc_2,0.79872
delta,-0.164633
isbetter,worse
