Items,mse_3_5_30_128_9_59
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_59//mse//MasterProject
dataset_no,mse_3_5_30_128_9_59
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=30.numTimeSteps128.version9.59.csv
objectives,"val_customMetricfn, max"
af_LSTM,selu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,1.0
loss,0.25295
val_loss,0.25295
val_customMetricfn,1.0
pred_accuracy,1.0
training_time (ms),71.62391
rerun_acc_0,0.50294
rerun_acc_1,0.50354
rerun_acc_2,0.50234
default_acc_0,0.49892
default_acc_1,0.49836
default_acc_2,0.49748
delta,0.004687
isbetter,same
