Items,mse_3_5_7_128_9_54
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_54//mse//MasterProject
dataset_no,mse_3_5_7_128_9_54
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.54.csv
objectives,"val_customMetricfn, max"
af_LSTM,selu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,1.0
loss,0.25055
val_loss,0.25055
val_customMetricfn,1.0
pred_accuracy,1.0
training_time (ms),71.53816
rerun_acc_0,0.54191
rerun_acc_1,0.54823
rerun_acc_2,0.55263
default_acc_0,0.63816
default_acc_1,0.64592
default_acc_2,0.6242
delta,-0.088503
isbetter,worse
