Items,mse_3_5_7_128_9_55
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_55//mse//MasterProject
dataset_no,mse_3_5_7_128_9_55
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
lm_LSTM,mse
tuner/epochs,3
tuned_score,0.5247
loss,0.53347
validation_accuracy_0,0.53347
validation_accuracy_1,0.53347
prediction_accuracy,0.73723
training_time (ms),68.29896
val_acc_0,0.48892
pred_acc_0,0.77528
val_acc_1,0.49411
pred_acc_1,0.77339
val_acc_2,0.47588
pred_acc_2,0.78176
