Items,mse_3_5_7_128_9_16
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_16//mse//MasterProject
dataset_no,mse_3_5_7_128_9_16
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
lm_LSTM,mse
tuner/epochs,3
tuned_score,0.20392
loss,0.27379
validation_accuracy_0,0.27379
validation_accuracy_1,0.27379
prediction_accuracy,0.88154
training_time (ms),69.89159
val_acc_0,0.10595
pred_acc_0,0.95863
val_acc_1,0.18979
pred_acc_1,0.93027
val_acc_2,
pred_acc_2,0.37243
