Items,mse_3_5_15_128_9_0
project,MasterProject
log_dir,../logs//tuner//mse_3_5_15_128_9_0//mse//MasterProject
dataset_no,mse_3_5_15_128_9_0
objectives,"val_loss, min"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,softsign
optimizer,adam
learning_rate,0.01
lm_LSTM,mse
tuner/epochs,3
tuned_score,0.62686
loss,0.64611
validation_accuracy_0,0.64611
validation_accuracy_1,0.64611
prediction_accuracy,0.63953
training_time (ms),70.05898
val_acc_0,0.65201
pred_acc_0,0.62805
val_acc_1,0.64885
pred_acc_1,0.63417
val_acc_2,0.63596
pred_acc_2,0.63401
