Items,mse_3_5_30_128_9_13
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_13//mse//MasterProject
dataset_no,mse_3_5_30_128_9_13
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=30.numTimeSteps128.version9.13.csv
objectives,"val_customMetricfn, max"
af_LSTM,relu
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.001
tuner/epochs,3
tuned_score,0.55215
loss,0.76573
val_loss,0.76573
val_customMetricfn,0.55231
pred_accuracy,0.55231
training_time (ms),71.67157
rerun_acc_0,0.55383
rerun_acc_1,0.55047
rerun_acc_2,0.55087
