Items,mse_3_5_7_128_9_27
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_27//mse//MasterProject
dataset_no,mse_3_5_7_128_9_27
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.27.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.6547
loss,0.65116
val_loss,0.65116
val_customMetricfn,0.64494
pred_accuracy,0.64493
training_time (ms),72.95458
rerun_acc_0,0.67241
rerun_acc_1,0.71754
rerun_acc_2,0.73927
