Items,mse_3_5_7_128_9_10
project,MasterProject
log_dir,../logs//tuner//mse_3_5_7_128_9_10//mse//MasterProject
dataset_no,mse_3_5_7_128_9_10
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=7.numTimeSteps128.version9.10.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.8485
loss,0.14836
val_loss,0.14836
val_customMetricfn,0.94863
pred_accuracy,0.94863
training_time (ms),71.50641
rerun_acc_0,0.83445
rerun_acc_1,0.88642
rerun_acc_2,0.9155
