Items,mse_3_5_30_128_9_0
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_0//mse//MasterProject
dataset_no,mse_3_5_30_128_9_0
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=30.numTimeSteps128.version9.0.csv
objectives,"val_customMetricfn, max"
af_LSTM,softsign
raf_LSTM,sigmoid
af_dense,softsign
optimizer,sgd
learning_rate,0.001
tuner/epochs,3
tuned_score,0.55596
loss,0.7776
val_loss,0.7776
val_customMetricfn,0.55251
pred_accuracy,0.55251
training_time (ms),72.8552
rerun_acc_0,0.54959
rerun_acc_1,0.55107
rerun_acc_2,0.55239
