Items,mse_3_5_30_128_9_30
project,MasterProject
log_dir,../logs//tuner//mse_3_5_30_128_9_30//mse//MasterProject
dataset_no,mse_3_5_30_128_9_30
dataset_name,../Version9.128timesteps/seqnetdata.ni=3.no=5.mc=30.numTimeSteps128.version9.30.csv
objectives,"val_customMetricfn, max"
af_LSTM,tanh
raf_LSTM,sigmoid
af_dense,tanh
optimizer,adam
learning_rate,0.01
tuner/epochs,8
tuned_score,0.61901
loss,0.71696
val_loss,0.71696
val_customMetricfn,0.62237
pred_accuracy,0.62236
training_time (ms),70.25249
rerun_acc_0,0.61784
rerun_acc_1,0.63973
rerun_acc_2,0.65581
